key,ideaA,ideaB,persona,relatedness,generality,model
"('externalismaboutmentalcontent', 'internalismandexternalism')",externalism about mental content,internalism and externalism,phd,4,0,mistral
"('philosophyofreligion', 'secularism')",secularism,philosophy of religion,expert,3,0,mistral
"('philosophyofreligion', 'secularism')",secularism,philosophy of religion,phd,2,0,mistral
"('mentalcontent', 'philosophyofmind')",mental content,philosophy of mind,expert,4,0,mistral
"('mentalcontent', 'philosophyofmind')",mental content,philosophy of mind,phd,4,0,mistral
"('animalcognition', 'philosophyofmind')",animal cognition,philosophy of mind,expert,3,0,mistral
"('animalcognition', 'philosophyofmind')",animal cognition,philosophy of mind,phd,3,0,mistral
"('metaphysicsofmind', 'philosophyofmind')",metaphysics of mind,philosophy of mind,expert,4,0,mistral
"('metaphysicsofmind', 'philosophyofmind')",metaphysics of mind,philosophy of mind,phd,4,0,mistral
"('aspectsofmind', 'philosophyofmind')",aspects of mind,philosophy of mind,expert,4,0,mistral
"('aspectsofmind', 'philosophyofmind')",aspects of mind,philosophy of mind,phd,4,0,mistral
"('mentalcontent', 'nonconceptualcontent')",non-conceptual content,mental content,expert,3,0,mistral
"('mentalcontent', 'nonconceptualcontent')",non-conceptual content,mental content,phd,3,0,mistral
"('folkpsychology', 'folkpsychologyasmentalsimulation')",folk psychology as mental simulation,folk psychology,expert,4,0,mistral
"('folkpsychology', 'folkpsychologyasmentalsimulation')",folk psychology as mental simulation,folk psychology,phd,4,0,mistral
"('18thcenturybritishaesthetics', 'perception')",18th century british aesthetics,perception,expert,2,0,mistral
"('18thcenturybritishaesthetics', 'perception')",18th century british aesthetics,perception,phd,2,0,mistral
"('bioethics', 'businessethics')",business ethics,bioethics,expert,2,0,mistral
"('bioethics', 'businessethics')",business ethics,bioethics,phd,2,0,mistral
"('18thcenturygermanaesthetics', 'aestheticsandphilosophyofart')",aesthetics and philosophy of art,18th century german aesthetics,course_taker,3,0,mistral
"('18thcenturygermanaesthetics', 'aestheticsandphilosophyofart')",aesthetics and philosophy of art,18th century german aesthetics,phd,3,0,mistral
"('ideas', 'philosophyofmind')",ideas,philosophy of mind,expert,3,1,mistral
"('ideas', 'philosophyofmind')",ideas,philosophy of mind,phd,3,0,mistral
"('methodologicaldebatesincosmologythe1930sand1940s', 'philosophyofscienceandthesciences')",methodological debates in cosmology the 1930s and 1940s,philosophy of science and the sciences,expert,2,0,mistral
"('methodologicaldebatesincosmologythe1930sand1940s', 'philosophyofscienceandthesciences')",methodological debates in cosmology the 1930s and 1940s,philosophy of science and the sciences,phd,2,0,mistral
"('compositionalityandlogicalform', 'metaphysics')",compositionality and logical form,metaphysics,expert,2,0,mistral
"('compositionalityandlogicalform', 'metaphysics')",compositionality and logical form,metaphysics,phd,2,0,mistral
"('leibnizsinfluenceonkant', 'perception')",leibniz's influence on kant,perception,expert,2,0,mistral
"('leibnizsinfluenceonkant', 'perception')",leibniz's influence on kant,perception,phd,2,0,mistral
"('chinesephilosophy', 'mohistcanons')",mohist canons,chinese philosophy,novice,3,0,mistral
"('chinesephilosophy', 'mohistcanons')",mohist canons,chinese philosophy,phd,3,0,mistral
"('deweysaesthetics', 'perception')",dewey's aesthetics,perception,expert,3,0,mistral
"('deweysaesthetics', 'perception')",dewey's aesthetics,perception,phd,2,0,mistral
"('consciousness', 'perception')",consciousness,perception,expert,4,2,mistral
"('consciousness', 'perception')",consciousness,perception,phd,4,3,mistral
"('epistemology', 'philosophyofpsychology')",philosophy of psychology,epistemology,expert,3,0,mistral
"('epistemology', 'philosophyofpsychology')",philosophy of psychology,epistemology,phd,2,0,mistral
"('logos', 'metaphysics')",logos,metaphysics,expert,3,0,mistral
"('logos', 'metaphysics')",logos,metaphysics,phd,2,0,mistral
"('artificialintelligence', 'turingmachine')",turing machine,artificial intelligence,expert,3,0,mistral
"('artificialintelligence', 'turingmachine')",turing machine,artificial intelligence,phd,3,0,mistral
"('interpretation', 'philosophyoflanguage')",philosophy of language,interpretation,expert,4,0,mistral
"('interpretation', 'philosophyoflanguage')",philosophy of language,interpretation,phd,4,0,mistral
"('cognitivescience', 'dynamicalsystem')",dynamical system,cognitive science,expert,2,-1,mistral
"('cognitivescience', 'dynamicalsystem')",dynamical system,cognitive science,phd,2,-1,mistral
"('churchandstate', 'philosophyofreligion')",church and state,philosophy of religion,expert,3,0,mistral
"('churchandstate', 'philosophyofreligion')",church and state,philosophy of religion,phd,3,0,mistral
"('bohmianmechanics', 'quantummechanics')",bohmian mechanics,quantum mechanics,expert,4,0,mistral
"('bohmianmechanics', 'quantummechanics')",bohmian mechanics,quantum mechanics,phd,4,0,mistral
"('philosophyofart', 'philosophyofmind')",philosophy of art,philosophy of mind,expert,2,-1,mistral
"('philosophyofart', 'philosophyofmind')",philosophy of art,philosophy of mind,phd,2,3,mistral
"('africansagephilosophy', 'afterlife')",african sage philosophy,afterlife,expert,2,0,mistral
"('africansagephilosophy', 'afterlife')",african sage philosophy,afterlife,phd,2,-1,mistral
"('ethicsandart', 'philosophyofart')",philosophy of art,ethics and art,expert,4,0,mistral
"('ethicsandart', 'philosophyofart')",philosophy of art,ethics and art,phd,3,0,mistral
"('modernphilosophy', 'philosophyofreligion')",modern philosophy,philosophy of religion,expert,3,1,mistral
"('modernphilosophy', 'philosophyofreligion')",modern philosophy,philosophy of religion,phd,3,1,mistral
"('imagery', 'philosophyofmind')",imagery,philosophy of mind,expert,2,0,mistral
"('imagery', 'philosophyofmind')",imagery,philosophy of mind,phd,2,0,mistral
"('philosophyofreligion', 'zenbuddhism')",zen buddhism,philosophy of religion,expert,3,0,mistral
"('philosophyofreligion', 'zenbuddhism')",zen buddhism,philosophy of religion,phd,3,0,mistral
"('kantsphilosophyofreligion', 'philosophyofreligion')",kant's philosophy of religion,philosophy of religion,expert,4,0,mistral
"('kantsphilosophyofreligion', 'philosophyofreligion')",kant's philosophy of religion,philosophy of religion,phd,4,0,mistral
"('cognitivescience', 'networkmodel')",network model,cognitive science,expert,2,0,mistral
"('cognitivescience', 'networkmodel')",network model,cognitive science,phd,2,0,mistral
"('historyoflogic', 'squareofopposition')",square of opposition,history of logic,novice,2,0,mistral
"('historyoflogic', 'squareofopposition')",square of opposition,history of logic,phd,2,0,mistral
"('epistemology', 'falsificationism')",falsificationism,epistemology,expert,3,0,mistral
"('epistemology', 'falsificationism')",falsificationism,epistemology,phd,3,0,mistral
"('dynamism', 'japanesephilosophy')",dynamism,japanese philosophy,novice,2,0,mistral
"('dynamism', 'japanesephilosophy')",dynamism,japanese philosophy,expert,2,0,mistral
"('cosmology', 'metaphysics')",cosmology,metaphysics,expert,4,0,mistral
"('cosmology', 'metaphysics')",cosmology,metaphysics,phd,3,0,mistral
"('autism', 'folkpsychology')",autism,folk psychology,expert,2,0,mistral
"('autism', 'folkpsychology')",autism,folk psychology,phd,2,0,mistral
"('kantsviewofthemindandconsciousnessofself', 'philosophyofmind')",kant's view of the mind and consciousness of self,philosophy of mind,expert,4,0,mistral
"('kantsviewofthemindandconsciousnessofself', 'philosophyofmind')",kant's view of the mind and consciousness of self,philosophy of mind,phd,4,0,mistral
"('nonhumananimals', 'philosophyofmind')",nonhuman animals,philosophy of mind,expert,2,0,mistral
"('nonhumananimals', 'philosophyofmind')",nonhuman animals,philosophy of mind,phd,2,0,mistral
"('languagelearning', 'philosophyoflanguage')",philosophy of language,language learning,expert,2,0,mistral
"('languagelearning', 'philosophyoflanguage')",philosophy of language,language learning,phd,2,1,mistral
"('pakistaniphilosophy', 'perception')",pakistani philosophy,perception,expert,2,0,mistral
"('pakistaniphilosophy', 'perception')",pakistani philosophy,perception,phd,2,0,mistral
"('dualism', 'propertydualism')",property dualism,dualism,expert,4,0,mistral
"('dualism', 'propertydualism')",property dualism,dualism,phd,4,0,mistral
"('analysisofknowledge', 'knowledge')",analysis of knowledge,knowledge,expert,4,0,mistral
"('analysisofknowledge', 'knowledge')",analysis of knowledge,knowledge,phd,4,0,mistral
"('epistemology', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,epistemology,expert,4,0,mistral
"('epistemology', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,epistemology,phd,3,0,mistral
"('causaldeterminism', 'freewill')",causal determinism,free will,expert,4,3,mistral
"('causaldeterminism', 'freewill')",causal determinism,free will,phd,3,1,mistral
"('leibnizsinfluenceonkant', 'metaphysics')",leibniz's influence on kant,metaphysics,expert,3,0,mistral
"('leibnizsinfluenceonkant', 'metaphysics')",leibniz's influence on kant,metaphysics,phd,2,0,mistral
"('conservationbiology', 'philosophyofbiology')",conservation biology,philosophy of biology,expert,3,0,mistral
"('conservationbiology', 'philosophyofbiology')",conservation biology,philosophy of biology,phd,3,0,mistral
"('metaphysics', 'platonism')",platonism,metaphysics,expert,4,0,mistral
"('metaphysics', 'platonism')",platonism,metaphysics,phd,4,0,mistral
"('epistemology', 'metaphysicsofscience')",metaphysics of science,epistemology,expert,3,0,mistral
"('epistemology', 'metaphysicsofscience')",metaphysics of science,epistemology,phd,2,0,mistral
"('afterlife', 'philosophyofreligion')",afterlife,philosophy of religion,expert,3,0,mistral
"('afterlife', 'philosophyofreligion')",afterlife,philosophy of religion,phd,3,0,mistral
"('epistemology', 'socialepistemology')",social epistemology,epistemology,expert,4,0,mistral
"('epistemology', 'socialepistemology')",social epistemology,epistemology,phd,4,0,mistral
"('perception', 'reliabilism')",reliabilism,perception,expert,3,0,mistral
"('perception', 'reliabilism')",reliabilism,perception,phd,2,0,mistral
"('evolutionarypsychology', 'philosophyofmind')",evolutionary psychology,philosophy of mind,expert,3,0,mistral
"('evolutionarypsychology', 'philosophyofmind')",evolutionary psychology,philosophy of mind,phd,2,0,mistral
"('interactionism', 'philosophyofmind')",interactionism,philosophy of mind,expert,3,0,mistral
"('interactionism', 'philosophyofmind')",interactionism,philosophy of mind,phd,3,0,mistral
"('cognitivescience', 'computationandrepresentation')",computation and representation,cognitive science,expert,4,0,mistral
"('cognitivescience', 'computationandrepresentation')",computation and representation,cognitive science,phd,4,0,mistral
"('historyoflogic', 'hypotheticalsyllogism')",hypothetical syllogism,history of logic,novice,2,0,mistral
"('historyoflogic', 'hypotheticalsyllogism')",hypothetical syllogism,history of logic,phd,2,0,mistral
"('currentphilosophy', 'perception')",current philosophy,perception,expert,3,0,mistral
"('currentphilosophy', 'perception')",current philosophy,perception,phd,2,-1,mistral
"('hobbessmoralandpoliticalphilosophy', 'socialandpoliticalphilosophy')",hobbes's moral and political philosophy,social and political philosophy,expert,4,0,mistral
"('hobbessmoralandpoliticalphilosophy', 'socialandpoliticalphilosophy')",hobbes's moral and political philosophy,social and political philosophy,phd,4,0,mistral
"('magnetism', 'perception')",magnetism,perception,expert,2,-1,mistral
"('magnetism', 'perception')",magnetism,perception,phd,1,-1,mistral
"('mentalcausation', 'philosophyofmind')",mental causation,philosophy of mind,expert,4,0,mistral
"('mentalcausation', 'philosophyofmind')",mental causation,philosophy of mind,phd,4,0,mistral
"('africanandafricanamericanphilosophy', 'ethnophilosophy')",ethnophilosophy,african and african-american philosophy,course_taker,3,0,mistral
"('africanandafricanamericanphilosophy', 'ethnophilosophy')",ethnophilosophy,african and african-american philosophy,phd,2,0,mistral
"('epistemology', 'generalrelativity')",general relativity,epistemology,expert,2,0,mistral
"('epistemology', 'generalrelativity')",general relativity,epistemology,phd,1,-1,mistral
"('induction', 'philosophyofmind')",induction,philosophy of mind,expert,3,0,mistral
"('induction', 'philosophyofmind')",induction,philosophy of mind,phd,2,1,mistral
"('epistemologyofreligion', 'philosophyofreligion')",epistemology of religion,philosophy of religion,expert,4,0,mistral
"('epistemologyofreligion', 'philosophyofreligion')",epistemology of religion,philosophy of religion,phd,4,0,mistral
"('mentalimagery', 'philosophyofmind')",mental imagery,philosophy of mind,expert,3,0,mistral
"('mentalimagery', 'philosophyofmind')",mental imagery,philosophy of mind,phd,3,0,mistral
"('baptism', 'epistemology')",baptism,epistemology,expert,2,0,mistral
"('baptism', 'epistemology')",baptism,epistemology,phd,2,0,mistral
"('causation', 'probabilisticcausation')",probabilistic causation,causation,expert,3,0,mistral
"('causation', 'probabilisticcausation')",probabilistic causation,causation,phd,3,0,mistral
"('measurementinquantumtheory', 'perception')",measurement in quantum theory,perception,expert,2,0,mistral
"('measurementinquantumtheory', 'perception')",measurement in quantum theory,perception,phd,2,0,mistral
"('interpretation', 'metaphysics')",interpretation,metaphysics,expert,2,0,mistral
