key,ideaA,ideaB,persona,relatedness,generality,model,relatedness_human,generality_human
"('argumentsfortheexistenceofgod', 'philosophyofreligion')",arguments for the existence of god,philosophy of religion,phd,4,0,mistral,4,0
"('argumentsfortheexistenceofgod', 'philosophyofreligion')",arguments for the existence of god,philosophy of religion,phd,4,0,mistral,4,0
"('identityandindividualityinquantumtheory', 'metaphysics')",identity and individuality in quantum theory,metaphysics,expert,2,0,mistral,3,0
"('identityandindividualityinquantumtheory', 'metaphysics')",identity and individuality in quantum theory,metaphysics,phd,2,0,mistral,4,0
"('mentalstate', 'philosophyofmind')",mental state,philosophy of mind,expert,4,0,mistral,4,-1
"('mentalstate', 'philosophyofmind')",mental state,philosophy of mind,expert,4,0,mistral,4,0
"('mentalstate', 'philosophyofmind')",mental state,philosophy of mind,expert,4,0,mistral,4,1
"('mentalstate', 'philosophyofmind')",mental state,philosophy of mind,phd,4,0,mistral,4,3
"('philosophyofmathematics', 'philosophyofscience')",philosophy of mathematics,philosophy of science,expert,4,2,mistral,4,3
"('philosophyofmathematics', 'philosophyofscience')",philosophy of mathematics,philosophy of science,phd,4,2,mistral,4,0
"('monotheism', 'philosophyofreligion')",monotheism,philosophy of religion,expert,4,0,mistral,4,0
"('monotheism', 'philosophyofreligion')",monotheism,philosophy of religion,phd,4,0,mistral,4,0
"('monotheism', 'philosophyofreligion')",monotheism,philosophy of religion,phd,4,0,mistral,4,0
"('logicandlanguage', 'philosophyofmind')",logic and language,philosophy of mind,expert,2,0,mistral,1,3
"('logicandlanguage', 'philosophyofmind')",logic and language,philosophy of mind,phd,2,0,mistral,4,0
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,expert,3,0,mistral,3,-1
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,expert,3,0,mistral,4,0
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,expert,3,0,mistral,4,-1
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,expert,3,0,mistral,0,-1
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,phd,3,0,mistral,4,0
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,phd,3,0,mistral,4,0
"('chineseroomargument', 'philosophyofmind')",chinese room argument,philosophy of mind,phd,3,0,mistral,4,0
"('neutralmonism', 'philosophyofmind')",neutral monism,philosophy of mind,expert,2,0,mistral,3,-1
"('neutralmonism', 'philosophyofmind')",neutral monism,philosophy of mind,expert,2,0,mistral,0,-1
"('neutralmonism', 'philosophyofmind')",neutral monism,philosophy of mind,phd,2,0,mistral,3,0
"('neutralmonism', 'philosophyofmind')",neutral monism,philosophy of mind,phd,2,0,mistral,3,0
"('consciousness', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,consciousness,expert,4,0,mistral,4,-1
"('consciousness', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,consciousness,phd,4,0,mistral,4,0
"('omniscience', 'philosophyofreligion')",omniscience,philosophy of religion,expert,3,0,mistral,4,0
"('omniscience', 'philosophyofreligion')",omniscience,philosophy of religion,phd,2,0,mistral,4,0
"('omniscience', 'philosophyofreligion')",omniscience,philosophy of religion,phd,2,0,mistral,4,0
"('epistemeandtechne', 'metaphysics')",episteme and techne,metaphysics,expert,2,0,mistral,2,0
"('epistemeandtechne', 'metaphysics')",episteme and techne,metaphysics,phd,2,0,mistral,2,0
"('aristotleandmathematics', 'philosophyofmathematics')",aristotle and mathematics,philosophy of mathematics,course_taker,4,0,mistral,4,0
"('aristotleandmathematics', 'philosophyofmathematics')",aristotle and mathematics,philosophy of mathematics,phd,4,0,mistral,4,3
"('aristotleandmathematics', 'philosophyofmathematics')",aristotle and mathematics,philosophy of mathematics,phd,4,0,mistral,3,0
"('logic', 'philosophyofcomputerscience')",philosophy of computer science,logic,course_taker,3,0,mistral,4,0
"('logic', 'philosophyofcomputerscience')",philosophy of computer science,logic,phd,3,0,mistral,4,3
"('logic', 'philosophyofcomputerscience')",philosophy of computer science,logic,phd,3,0,mistral,3,2
"('logic', 'philosophyofcomputerscience')",philosophy of computer science,logic,phd,3,0,mistral,3,0
"('thinkingmachine', 'turingtest')",thinking machine,turing test,course_taker,3,0,mistral,4,0
"('thinkingmachine', 'turingtest')",thinking machine,turing test,phd,3,0,mistral,4,3
"('thinkingmachine', 'turingtest')",thinking machine,turing test,phd,3,0,mistral,4,0
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,expert,3,0,mistral,2,-1
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,expert,3,0,mistral,3,0
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,expert,3,0,mistral,2,0
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,expert,3,0,mistral,0,-1
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,expert,3,0,mistral,4,0
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,phd,2,0,mistral,3,0
"('mentalrepresentationinmedievalphilosophy', 'philosophyofmind')",mental representation in medieval philosophy,philosophy of mind,phd,2,0,mistral,2,0
"('epistemology', 'philosophyofnature')",philosophy of nature,epistemology,expert,2,1,mistral,1,1
"('epistemology', 'philosophyofnature')",philosophy of nature,epistemology,phd,2,1,mistral,2,-1
"('philosophyofreligion', 'religionandmorality')",religion and morality,philosophy of religion,expert,4,0,mistral,4,0
"('philosophyofreligion', 'religionandmorality')",religion and morality,philosophy of religion,expert,4,0,mistral,4,0
"('philosophyofreligion', 'religionandmorality')",religion and morality,philosophy of religion,phd,4,0,mistral,4,0
"('philosophyofreligion', 'religionandmorality')",religion and morality,philosophy of religion,phd,4,0,mistral,4,0
"('philosophyofreligion', 'religionandmorality')",religion and morality,philosophy of religion,phd,4,0,mistral,4,0
"('philosophyoflanguage', 'privatelanguage')",private language,philosophy of language,expert,3,0,mistral,-1,0
"('philosophyoflanguage', 'privatelanguage')",private language,philosophy of language,expert,3,0,mistral,4,1
"('philosophyoflanguage', 'privatelanguage')",private language,philosophy of language,phd,2,0,mistral,4,0
"('epistemology', 'indeterminism')",indeterminism,epistemology,expert,2,0,mistral,3,2
"('epistemology', 'indeterminism')",indeterminism,epistemology,phd,2,0,mistral,0,0
"('evolutionarypsychology', 'philosophyofreligion')",evolutionary psychology,philosophy of religion,expert,2,-1,mistral,2,3
"('evolutionarypsychology', 'philosophyofreligion')",evolutionary psychology,philosophy of religion,phd,2,-1,mistral,3,2
"('evolutionarypsychology', 'philosophyofreligion')",evolutionary psychology,philosophy of religion,phd,2,-1,mistral,3,0
"('philosophyofmind', 'philosophyofperception')",philosophy of perception,philosophy of mind,expert,4,0,mistral,4,-1
"('philosophyofmind', 'philosophyofperception')",philosophy of perception,philosophy of mind,expert,4,0,mistral,3,3
"('philosophyofmind', 'philosophyofperception')",philosophy of perception,philosophy of mind,expert,4,0,mistral,4,2
"('philosophyofmind', 'philosophyofperception')",philosophy of perception,philosophy of mind,phd,4,0,mistral,4,0
"('philosophyofmind', 'philosophyofperception')",philosophy of perception,philosophy of mind,phd,4,0,mistral,4,0
"('algebra', 'philosophyofmathematics')",philosophy of mathematics,algebra,course_taker,2,1,mistral,4,1
"('algebra', 'philosophyofmathematics')",philosophy of mathematics,algebra,phd,2,0,mistral,4,0
"('metaphysics', 'philosophyofbiology')",philosophy of biology,metaphysics,expert,2,0,mistral,2,3
"('metaphysics', 'philosophyofbiology')",philosophy of biology,metaphysics,phd,2,0,mistral,2,0
"('afterlife', 'eternityoftheworld')",eternity of the world,afterlife,expert,2,1,mistral,2,2
"('afterlife', 'eternityoftheworld')",eternity of the world,afterlife,phd,2,1,mistral,4,0
"('artificialintelligence', 'modernhistoryofcomputing')",modern history of computing,artificial intelligence,expert,4,0,mistral,3,-1
"('artificialintelligence', 'modernhistoryofcomputing')",modern history of computing,artificial intelligence,phd,3,0,mistral,2,3
"('ambiguity', 'epistemology')",ambiguity,epistemology,expert,2,0,mistral,0,-1
"('ambiguity', 'epistemology')",ambiguity,epistemology,phd,2,0,mistral,1,3
"('artificialintelligence', 'frameproblem')",frame problem,artificial intelligence,expert,2,0,mistral,4,0
"('artificialintelligence', 'frameproblem')",frame problem,artificial intelligence,expert,2,0,mistral,4,-1
"('artificialintelligence', 'frameproblem')",frame problem,artificial intelligence,phd,2,0,mistral,4,0
"('artificialintelligence', 'frameproblem')",frame problem,artificial intelligence,phd,2,0,mistral,3,-1
"('consciousnessandcontent', 'perception')",consciousness and content,perception,expert,3,0,mistral,4,2
"('consciousnessandcontent', 'perception')",consciousness and content,perception,phd,4,0,mistral,3,2
"('epistemology', 'interpretation')",interpretation,epistemology,expert,4,0,mistral,3,0
"('epistemology', 'interpretation')",interpretation,epistemology,expert,4,0,mistral,1,1
"('epistemology', 'interpretation')",interpretation,epistemology,phd,3,0,mistral,1,3
"('dualism', 'philosophyofmind')",dualism,philosophy of mind,expert,4,0,mistral,4,-1
"('dualism', 'philosophyofmind')",dualism,philosophy of mind,expert,4,0,mistral,4,0
"('dualism', 'philosophyofmind')",dualism,philosophy of mind,expert,4,0,mistral,4,1
"('dualism', 'philosophyofmind')",dualism,philosophy of mind,expert,4,0,mistral,4,0
"('dualism', 'philosophyofmind')",dualism,philosophy of mind,phd,3,0,mistral,4,0
"('dualism', 'philosophyofmind')",dualism,philosophy of mind,phd,3,0,mistral,4,0
"('cognitivescience', 'philosophiesoftheparticularsciences')",cognitive science,philosophies of the particular sciences,expert,3,0,mistral,4,0
"('cognitivescience', 'philosophiesoftheparticularsciences')",cognitive science,philosophies of the particular sciences,phd,4,0,mistral,1,1
"('animalcognition', 'perception')",animal cognition,perception,expert,3,0,mistral,3,1
"('animalcognition', 'perception')",animal cognition,perception,phd,3,0,mistral,2,1
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,expert,4,0,mistral,4,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,expert,4,0,mistral,4,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,expert,4,0,mistral,4,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,phd,4,0,mistral,4,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,phd,4,0,mistral,4,-1
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,phd,4,0,mistral,3,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,phd,4,0,mistral,4,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,phd,4,0,mistral,3,0
"('epistemology', 'virtueepistemology')",virtue epistemology,epistemology,phd,4,0,mistral,3,0
"('mentalcontent', 'theoriesofmentalcontent')",theories of mental content,mental content,expert,4,0,mistral,3,-1
"('mentalcontent', 'theoriesofmentalcontent')",theories of mental content,mental content,expert,4,0,mistral,4,0
"('mentalcontent', 'theoriesofmentalcontent')",theories of mental content,mental content,phd,4,0,mistral,4,0
"('mentalcontent', 'theoriesofmentalcontent')",theories of mental content,mental content,phd,4,0,mistral,4,1
"('mentalcontent', 'mentalimagery')",mental imagery,mental content,expert,3,0,mistral,4,2
"('mentalcontent', 'mentalimagery')",mental imagery,mental content,phd,3,0,mistral,4,3
"('continentalphilosophy', 'feminism')",feminism,continental philosophy,expert,2,-1,mistral,3,1
"('continentalphilosophy', 'feminism')",feminism,continental philosophy,phd,2,-1,mistral,4,2
"('epistemology', 'psychiatry')",psychiatry,epistemology,expert,1,-1,mistral,2,1
"('epistemology', 'psychiatry')",psychiatry,epistemology,expert,1,-1,mistral,1,3
"('epistemology', 'psychiatry')",psychiatry,epistemology,phd,1,-1,mistral,2,-1
"('africanandafricanamericanphilosophy', 'africansagephilosophy')",african sage philosophy,african and african-american philosophy,course_taker,4,0,mistral,4,0
"('africanandafricanamericanphilosophy', 'africansagephilosophy')",african sage philosophy,african and african-american philosophy,phd,4,0,mistral,4,0
"('africanandafricanamericanphilosophy', 'africansagephilosophy')",african sage philosophy,african and african-american philosophy,phd,4,0,mistral,3,0
"('molecularbiology', 'philosophyofbiology')",molecular biology,philosophy of biology,expert,3,0,mistral,4,0
"('molecularbiology', 'philosophyofbiology')",molecular biology,philosophy of biology,expert,3,0,mistral,4,3
"('molecularbiology', 'philosophyofbiology')",molecular biology,philosophy of biology,phd,3,0,mistral,4,0
"('churchturingthesis', 'function')",church-turing thesis,function,expert,4,0,mistral,2,3
"('churchturingthesis', 'function')",church-turing thesis,function,phd,3,0,mistral,4,0
"('analysis', 'metaphysics')",analysis,metaphysics,expert,2,0,mistral,3,0
"('analysis', 'metaphysics')",analysis,metaphysics,phd,2,0,mistral,2,0
"('philosophyoflanguage', 'syntax')",philosophy of language,syntax,expert,3,1,mistral,-1,0
"('philosophyoflanguage', 'syntax')",philosophy of language,syntax,phd,3,0,mistral,4,1
"('philosophyoflanguage', 'syntax')",philosophy of language,syntax,phd,3,0,mistral,4,0
"('africanandafricanamericanphilosophy', 'race')",race,african and african-american philosophy,course_taker,4,0,mistral,4,0
"('africanandafricanamericanphilosophy', 'race')",race,african and african-american philosophy,phd,3,0,mistral,3,3
"('cognitivescience', 'languagelearning')",language learning,cognitive science,expert,2,0,mistral,4,2
"('cognitivescience', 'languagelearning')",language learning,cognitive science,expert,2,0,mistral,4,-1
"('cognitivescience', 'languagelearning')",language learning,cognitive science,phd,2,0,mistral,4,0
"('aspectsofconsciousness', 'unityofconsciousness')",unity of consciousness,aspects of consciousness,expert,3,0,mistral,4,0
"('aspectsofconsciousness', 'unityofconsciousness')",unity of consciousness,aspects of consciousness,phd,3,0,mistral,4,0
"('aspectsofconsciousness', 'unityofconsciousness')",unity of consciousness,aspects of consciousness,phd,3,0,mistral,4,0
"('epistemology', 'transworldidentity')",transworld identity,epistemology,expert,2,0,mistral,0,-1
