key,ideaA,ideaB,relatedness,generality,persona
"('epistemology', 'inductivelogicanddecisiontheory')",inductive logic and decision theory,epistemology,4,0,expert
"('epistemology', 'inductivelogicanddecisiontheory')",inductive logic and decision theory,epistemology,4,0,expert
"('folkpsychology', 'inputunit')",input unit,folk psychology,0,-1,phd
"('folkpsychology', 'inputunit')",input unit,folk psychology,1,3,expert
"('dualismandmetaphysicsofmind', 'philosophyofmind')",dualism and metaphysics of mind,philosophy of mind,4,0,phd
"('dualismandmetaphysicsofmind', 'philosophyofmind')",dualism and metaphysics of mind,philosophy of mind,4,0,phd
"('dualismandmetaphysicsofmind', 'philosophyofmind')",dualism and metaphysics of mind,philosophy of mind,4,0,expert
"('philosophyofphysics', 'philosophyofscienceandthesciences')",philosophy of physics,philosophy of science and the sciences,4,-1,phd
"('philosophyofphysics', 'philosophyofscienceandthesciences')",philosophy of physics,philosophy of science and the sciences,4,0,phd
"('philosophyofphysics', 'philosophyofscienceandthesciences')",philosophy of physics,philosophy of science and the sciences,4,0,phd
"('philosophyofphysics', 'philosophyofscienceandthesciences')",philosophy of physics,philosophy of science and the sciences,4,0,phd
"('philosophyofphysics', 'philosophyofscienceandthesciences')",philosophy of physics,philosophy of science and the sciences,3,0,expert
"('mentalimagery', 'perception')",mental imagery,perception,3,0,phd
"('mentalimagery', 'perception')",mental imagery,perception,3,2,expert
"('afterlife', 'heavenandhell')",heaven and hell,afterlife,4,0,phd
"('afterlife', 'heavenandhell')",heaven and hell,afterlife,4,0,expert
"('divinerevelation', 'philosophyofreligion')",divine revelation,philosophy of religion,4,0,phd
"('divinerevelation', 'philosophyofreligion')",divine revelation,philosophy of religion,4,0,phd
"('divinerevelation', 'philosophyofreligion')",divine revelation,philosophy of religion,4,0,expert
"('mind', 'philosophyofmind')",mind,philosophy of mind,4,2,phd
"('mind', 'philosophyofmind')",mind,philosophy of mind,4,-1,expert
"('mind', 'philosophyofmind')",mind,philosophy of mind,4,1,expert
"('mind', 'philosophyofmind')",mind,philosophy of mind,4,-1,expert
"('mind', 'philosophyofmind')",mind,philosophy of mind,4,-1,expert
"('mind', 'philosophyofmind')",mind,philosophy of mind,4,2,expert
"('folkpsychology', 'simulationtheory')",simulation theory,folk psychology,4,0,phd
"('folkpsychology', 'simulationtheory')",simulation theory,folk psychology,4,0,phd
"('folkpsychology', 'simulationtheory')",simulation theory,folk psychology,4,0,expert
"('existence', 'existentialism')",existentialism,existence,4,1,course_taker
"('existence', 'existentialism')",existentialism,existence,0,-1,phd
"('interpretationsofprobability', 'philosophyofscienceandthesciences')",interpretations of probability,philosophy of science and the sciences,2,-1,phd
"('interpretationsofprobability', 'philosophyofscienceandthesciences')",interpretations of probability,philosophy of science and the sciences,4,0,phd
"('interpretationsofprobability', 'philosophyofscienceandthesciences')",interpretations of probability,philosophy of science and the sciences,1,3,phd
"('interpretationsofprobability', 'philosophyofscienceandthesciences')",interpretations of probability,philosophy of science and the sciences,3,0,phd
"('interpretationsofprobability', 'philosophyofscienceandthesciences')",interpretations of probability,philosophy of science and the sciences,2,0,expert
"('deontology', 'ethics')",ethics,deontology,4,1,novice
"('deontology', 'ethics')",ethics,deontology,4,0,phd
"('logic', 'logicandlanguage')",logic,logic and language,3,0,course_taker
"('logic', 'logicandlanguage')",logic,logic and language,4,0,phd
"('logic', 'logicandlanguage')",logic,logic and language,4,1,phd
"('logic', 'logicandlanguage')",logic,logic and language,3,2,phd
"('constructivemathematics', 'philosophyofscienceandthesciences')",constructive mathematics,philosophy of science and the sciences,2,-1,phd
"('constructivemathematics', 'philosophyofscienceandthesciences')",constructive mathematics,philosophy of science and the sciences,0,-1,expert
"('philosophyofmind', 'unityofconsciousness')",unity of consciousness,philosophy of mind,4,0,phd
"('philosophyofmind', 'unityofconsciousness')",unity of consciousness,philosophy of mind,3,-1,expert
"('philosophyofmind', 'unityofconsciousness')",unity of consciousness,philosophy of mind,4,0,expert
"('philosophyofmind', 'unityofconsciousness')",unity of consciousness,philosophy of mind,4,0,expert
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,4,3,phd
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,4,0,phd
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,4,3,expert
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,4,-1,expert
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,3,0,expert
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,4,-1,expert
"('otherminds', 'philosophyofmind')",other minds,philosophy of mind,4,-1,expert
"('perception', 'psychologicaltheory')",psychological theory,perception,2,1,phd
"('perception', 'psychologicaltheory')",psychological theory,perception,4,1,expert
"('knowledgeargument', 'physicalism')",knowledge argument,physicalism,4,0,phd
"('knowledgeargument', 'physicalism')",knowledge argument,physicalism,4,0,expert
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,4,-1,phd
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,3,0,phd
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,4,0,phd
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,2,0,phd
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,1,3,phd
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,4,0,phd
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,2,0,expert
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,4,0,expert
"('epistemology', 'moralepistemology')",moral epistemology,epistemology,4,0,expert
"('epistemology', 'externalism')",externalism,epistemology,4,0,phd
"('epistemology', 'externalism')",externalism,epistemology,4,0,expert
"('epistemology', 'realismandantirealism')",realism and anti-realism,epistemology,2,-1,phd
"('epistemology', 'realismandantirealism')",realism and anti-realism,epistemology,1,3,phd
"('epistemology', 'realismandantirealism')",realism and anti-realism,epistemology,3,2,expert
"('object', 'perception')",object,perception,2,3,phd
"('object', 'perception')",object,perception,4,2,expert
"('artificialintelligence', 'logicandlanguage')",logic and language,artificial intelligence,1,-1,phd
"('artificialintelligence', 'logicandlanguage')",logic and language,artificial intelligence,4,1,phd
"('artificialintelligence', 'logicandlanguage')",logic and language,artificial intelligence,4,-1,expert
"('animalcognition', 'folkpsychology')",animal cognition,folk psychology,0,-1,phd
"('animalcognition', 'folkpsychology')",animal cognition,folk psychology,4,0,expert
"('metaphysics', 'sophists')",sophists,metaphysics,1,0,phd
"('metaphysics', 'sophists')",sophists,metaphysics,2,0,expert
"('fideism', 'philosophyofreligion')",fideism,philosophy of religion,4,0,phd
"('fideism', 'philosophyofreligion')",fideism,philosophy of religion,4,0,phd
"('fideism', 'philosophyofreligion')",fideism,philosophy of religion,4,0,phd
"('fideism', 'philosophyofreligion')",fideism,philosophy of religion,4,0,expert
"('logicandlanguage', 'philosophyoflanguage')",logic and language,philosophy of language,4,3,phd
"('logicandlanguage', 'philosophyoflanguage')",logic and language,philosophy of language,4,1,phd
"('logicandlanguage', 'philosophyoflanguage')",logic and language,philosophy of language,4,3,expert
"('logicandlanguage', 'philosophyoflanguage')",logic and language,philosophy of language,-1,0,expert
"('determinism', 'freewill')",determinism,free will,4,3,phd
"('determinism', 'freewill')",determinism,free will,4,-1,expert
"('kantsphilosophyofreligion', 'metaphysics')",kant's philosophy of religion,metaphysics,1,0,phd
"('kantsphilosophyofreligion', 'metaphysics')",kant's philosophy of religion,metaphysics,2,0,phd
"('kantsphilosophyofreligion', 'metaphysics')",kant's philosophy of religion,metaphysics,3,0,expert
"('causaltheoriesofmentalcontent', 'mentalcontent')",causal theories of mental content,mental content,4,0,phd
"('causaltheoriesofmentalcontent', 'mentalcontent')",causal theories of mental content,mental content,0,-1,expert
"('bioethics', 'culturalrelativism')",cultural relativism,bioethics,3,3,phd
"('bioethics', 'culturalrelativism')",cultural relativism,bioethics,1,1,expert
"('judaicphilosophy', 'judaism')",judaic philosophy,judaism,4,-1,course_taker
"('judaicphilosophy', 'judaism')",judaic philosophy,judaism,4,0,phd
"('epistemologicalproblemsofperception', 'philosophyofmind')",epistemological problems of perception,philosophy of mind,2,0,phd
"('epistemologicalproblemsofperception', 'philosophyofmind')",epistemological problems of perception,philosophy of mind,4,-1,expert
"('epistemologicalproblemsofperception', 'philosophyofmind')",epistemological problems of perception,philosophy of mind,3,0,expert
"('epistemologicalproblemsofperception', 'philosophyofmind')",epistemological problems of perception,philosophy of mind,4,0,expert
"('epistemologicalproblemsofperception', 'perception')",epistemological problems of perception,perception,4,0,phd
"('epistemologicalproblemsofperception', 'perception')",epistemological problems of perception,perception,4,0,expert
"('kantsphilosophicaldevelopment', 'metaphysics')",kant's philosophical development,metaphysics,1,0,phd
"('kantsphilosophicaldevelopment', 'metaphysics')",kant's philosophical development,metaphysics,0,-1,phd
"('kantsphilosophicaldevelopment', 'metaphysics')",kant's philosophical development,metaphysics,1,0,expert
"('abstractexpressionism', 'perception')",abstract expressionism,perception,0,-1,phd
"('abstractexpressionism', 'perception')",abstract expressionism,perception,0,-1,expert
"('mentalcontent', 'narrowmentalcontent')",narrow mental content,mental content,4,0,phd
"('mentalcontent', 'narrowmentalcontent')",narrow mental content,mental content,3,-1,expert
"('mentalcontent', 'narrowmentalcontent')",narrow mental content,mental content,4,0,expert
"('epistemology', 'perception')",perception,epistemology,4,3,phd
"('epistemology', 'perception')",perception,epistemology,4,1,expert
"('causaltheoriesofmentalcontent', 'theoriesofmentalcontent')",theories of mental content,causal theories of mental content,3,0,course_taker
"('causaltheoriesofmentalcontent', 'theoriesofmentalcontent')",theories of mental content,causal theories of mental content,4,0,phd
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,3,0,phd
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,4,0,phd
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,4,-1,expert
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,4,-1,expert
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,4,3,expert
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,4,2,expert
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,3,1,expert
"('philosophyofmind', 'sensedata')",sense-data,philosophy of mind,4,1,expert
"('belief', 'epistemology')",belief,epistemology,4,-1,phd
"('belief', 'epistemology')",belief,epistemology,4,0,phd
"('belief', 'epistemology')",belief,epistemology,3,3,phd
"('belief', 'epistemology')",belief,epistemology,4,0,expert
"('feministphilosophyoflanguage', 'philosophyoflanguage')",feminist philosophy of language,philosophy of language,4,3,phd
"('feministphilosophyoflanguage', 'philosophyoflanguage')",feminist philosophy of language,philosophy of language,-1,0,expert
"('divinelaw', 'philosophyofreligion')",divine law,philosophy of religion,4,0,phd
"('divinelaw', 'philosophyofreligion')",divine law,philosophy of religion,4,0,phd
"('divinelaw', 'philosophyofreligion')",divine law,philosophy of religion,3,3,expert
"('existence', 'philosophyofmind')",existence,philosophy of mind,2,3,phd
"('existence', 'philosophyofmind')",existence,philosophy of mind,1,-1,expert
"('existence', 'philosophyofmind')",existence,philosophy of mind,0,-1,expert
"('existence', 'philosophyofmind')",existence,philosophy of mind,4,1,expert
"('existence', 'philosophyofmind')",existence,philosophy of mind,2,1,expert
"('epistemology', 'philosophyofscience')",philosophy of science,epistemology,2,-1,phd
"('epistemology', 'philosophyofscience')",philosophy of science,epistemology,2,2,phd
"('epistemology', 'philosophyofscience')",philosophy of science,epistemology,3,1,expert
"('epistemology', 'philosophyofscience')",philosophy of science,epistemology,3,2,expert
"('lawsofnature', 'metaphysics')",laws of nature,metaphysics,4,0,phd
"('lawsofnature', 'metaphysics')",laws of nature,metaphysics,3,3,expert
"('ideas', 'perception')",ideas,perception,3,3,phd
"('ideas', 'perception')",ideas,perception,4,2,expert
