key,ideaA,ideaB,humanRelatedness,humanGenerality
"('attention', 'suffering')",Suffering,attention,1,3
"('matter', 'suffering')",Suffering,matter,0,-1
"('respect', 'suffering')",Suffering,respect,0,-1
"('individuals', 'suffering')",Suffering,individuals,1,3
"('situations', 'suffering')",Suffering,situations,0,-1
"('action', 'suffering')",Suffering,action,1,3
"('suffering', 'virtuesandvices')",Suffering,virtues and vices,1,3
"('abilities', 'suffering')",Suffering,abilities,0,-1
"('desire', 'suffering')",Suffering,desire,2,2
"('desires', 'suffering')",Suffering,desires,2,2
"('suffering', 'value')",Suffering,value,3,3
"('rights', 'suffering')",Suffering,rights,2,3
"('family', 'suffering')",Suffering,family,0,-1
"('consciousness', 'panpsychism')",panpsychism,consciousness,4,0
"('monismandpluralism', 'panpsychism')",panpsychism,monism and pluralism,1,3
"('monism', 'panpsychism')",panpsychism,monism,3,3
"('panpsychism', 'physicalism')",panpsychism,physicalism,2,3
"('matter', 'panpsychism')",panpsychism,matter,2,3
"('mind', 'panpsychism')",panpsychism,mind,4,0
"('panpsychism', 'philosophyofmind')",panpsychism,philosophy of mind,4,0
"('panpsychism', 'reductionandemergence')",panpsychism,reduction and emergence,3,2
"('panpsychism', 'qualities')",panpsychism,qualities,3,3
"('emergence', 'panpsychism')",panpsychism,emergence,3,2
"('panpsychism', 'philosophyofphysics')",panpsychism,philosophy of physics,1,3
"('dualism', 'panpsychism')",panpsychism,dualism,3,2
"('argument', 'panpsychism')",panpsychism,argument,0,-1
"('neutralmonism', 'panpsychism')",panpsychism,neutral monism,3,2
"('materialism', 'panpsychism')",panpsychism,materialism,3,2
"('mindbodyproblem', 'panpsychism')",panpsychism,mind-body problem,4,0
"('panpsychism', 'philosophyofpsychology')",panpsychism,philosophy of psychology,2,3
"('philosophyofscienceandthesciences', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,philosophy of science and the sciences,4,0
"('philosophyofscience', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,philosophy of science,4,0
"('historyofscience', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,history of science,4,0
"('realism', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,realism,4,0
"('realismandantirealism', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,realism and anti-realism,4,2
"('induction', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,induction,3,3
"('realismandtheorychangeinscience', 'scientifictheory')",Realism and Theory Change in Science,scientific theory,4,0
"('pessimism', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,pessimism,2,3
"('confirmationandinduction', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,confirmation and induction,4,2
"('argument', 'realismandtheorychangeinscience')",Realism and Theory Change in Science,argument,2,3
"('ceterisparibuslaws', 'philosophyoflaw')",ceteris paribus laws,philosophy of law,0,-1
"('ceterisparibuslaws', 'philosophyofscience')",ceteris paribus laws,philosophy of science,4,0
"('ceterisparibuslaws', 'counterfactuals')",ceteris paribus laws,counterfactuals,2,3
"('ceterisparibuslaws', 'philosophyofscienceandthesciences')",ceteris paribus laws,philosophy of science and the sciences,4,0
"('ceterisparibuslaws', 'philosophyofphysics')",ceteris paribus laws,philosophy of physics,3,0
"('ceterisparibuslaws', 'suppositionandcopulation')",ceteris paribus laws,supposition and copulation,0,-1
"('ceterisparibuslaws', 'philosophiesoftheparticularsciences')",ceteris paribus laws,philosophies of the particular sciences,4,0
"('ceterisparibuslaws', 'philosophyofeconomics')",ceteris paribus laws,philosophy of economics,4,3
"('ceterisparibuslaws', 'inference')",ceteris paribus laws,inference,0,-1
"('naturallaw', 'philosophyoflaw')",natural law,philosophy of law,4,0
"('naturallaw', 'naturallawtheories')",natural law,natural law theories,4,2
"('naturallaw', 'naturallawtraditioninethics')",natural law,natural law tradition in ethics,4,1
"('naturallaw', 'rights')",natural law,rights,4,2
"('naturallaw', 'naturallawtradition')",natural law,natural law tradition,4,1
"('matter', 'naturallaw')",natural law,matter,0,-1
"('naturallaw', 'reference')",natural law,reference,0,-1
"('authority', 'naturallaw')",natural law,authority,2,3
"('naturallaw', 'ontology')",natural law,ontology,3,3
"('continentalphilosophy', 'intersectionsbetweenpragmatistandcontinentalfeminism')",continental philosophy,intersections between pragmatist and continental feminism,4,1
"('continentalphilosophy', 'historyofphilosophy')",continental philosophy,history of philosophy,3,3
"('approachestofeministphilosophy', 'continentalphilosophy')",continental philosophy,approaches to feminist philosophy,3,3
"('continentalphilosophy', 'ontology')",continental philosophy,ontology,2,3
"('continentalphilosophy', 'reductionandemergence')",continental philosophy,reduction and emergence,0,-1
"('continentalphilosophy', 'knowledgeandskepticism')",continental philosophy,knowledge and skepticism,3,3
"('continentalphilosophy', 'knowledge')",continental philosophy,knowledge,3,3
"('continentalphilosophy', 'philosophyofhistory')",continental philosophy,philosophy of history,2,3
"('attention', 'continentalphilosophy')",continental philosophy,attention,0,-1
"('continentalphilosophy', 'situations')",continental philosophy,situations,0,-1
"('continentalphilosophy', 'phenomenology')",continental philosophy,phenomenology,4,1
"('continentalphilosophy', 'culture')",continental philosophy,culture,2,3
"('continentalphilosophy', 'hermeneutics')",continental philosophy,hermeneutics,4,1
"('continentalphilosophy', 'pragmatism')",continental philosophy,pragmatism,2,2
"('continentalphilosophy', 'interpretation')",continental philosophy,interpretation,2,3
"('continentalphilosophy', 'modelsandidealization')",continental philosophy,models and idealization,0,-1
"('continentalphilosophy', 'pragmatics')",continental philosophy,pragmatics,0,-1
"('continentalphilosophy', 'philosophyofscience')",continental philosophy,philosophy of science,1,3
"('body', 'continentalphilosophy')",continental philosophy,body,3,3
"('continentalphilosophy', 'purpose')",continental philosophy,purpose,0,-1
"('philosophyofscience', 'philosophyofscienceandthesciences')",philosophy of science,philosophy of science and the sciences,4,1
"('philosophiesoftheparticularsciences', 'philosophyofscience')",philosophy of science,philosophies of the particular sciences,4,2
"('ontology', 'philosophyofscience')",philosophy of science,ontology,3,3
"('philosophyofscience', 'philosophyofsocialscience')",philosophy of science,philosophy of social science,4,1
"('cognitivescience', 'philosophyofscience')",philosophy of science,cognitive science,3,3
"('explanation', 'philosophyofscience')",philosophy of science,explanation,4,1
"('historyofphilosophy', 'ontology')",history of philosophy,ontology,3,3
"('historyofphilosophy', 'philosophyofscience')",history of philosophy,philosophy of science,4,1
"('causation', 'counterfactuals')",counterfactuals,causation,3,3
"('counterfactuals', 'counterfactualtheoriesofcausation')",counterfactuals,counterfactual theories of causation,4,1
"('counterfactuals', 'truth')",counterfactuals,truth,3,2
"('counterfactuals', 'possibleworlds')",counterfactuals,possible worlds,4,2
"('mind', 'otherminds')",other minds,mind,4,0
"('inference', 'otherminds')",other minds,inference,3,3
"('mentalstate', 'otherminds')",other minds,mental state,4,2
"('knowledgeandskepticism', 'otherminds')",other minds,knowledge and skepticism,3,3
"('knowledge', 'otherminds')",other minds,knowledge,3,3
"('otherminds', 'pain')",other minds,pain,3,3
"('otherminds', 'perception')",other minds,perception,2,3
"('evidence', 'otherminds')",other minds,evidence,2,3
"('otherminds', 'skepticism')",other minds,skepticism,3,0
"('aesthetics', 'aestheticsandphilosophyofart')",aesthetics,aesthetics and philosophy of art,4,2
"('ethics', 'ontology')",ethics,ontology,1,3
"('logicofconditionals', 'probabilityandstatistics')",logic of conditionals,probability and statistics,4,3
"('logicofconditionals', 'modelsandidealization')",logic of conditionals,models and idealization,4,3
"('mechanism', 'philosophyofbiology')",philosophy of biology,mechanism,4,3
"('explanation', 'philosophyofbiology')",philosophy of biology,explanation,4,3
"('evolution', 'philosophyofbiology')",philosophy of biology,evolution,4,3
"('philosophyofbiology', 'philosophyofsystemsandsyntheticbiology')",philosophy of biology,Philosophy of Systems and Synthetic Biology,4,3
"('philosophyofbiology', 'philosophyofscience')",philosophy of biology,philosophy of science,4,3
"('molecularbiology', 'philosophyofbiology')",philosophy of biology,molecular biology,4,3
"('molecularbiologyandgenetics', 'philosophyofbiology')",philosophy of biology,molecular biology and genetics,4,3
"('philosophyofmedicine', 'purpose')",philosophy of medicine,purpose,4,3
"('life', 'philosophyofmedicine')",philosophy of medicine,life,4,3
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,4,3
"('philosophyofbiology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of biology,4,3
"('philosophyofpsychology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of psychology,4,3
"('philosophyofscience', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of science,4,3
"('philosophyofmathematics', 'philosophyofscience')",philosophy of mathematics,philosophy of science,4,3
"('philosophyofmathematics', 'questions')",philosophy of mathematics,Questions,4,3
"('consequences', 'philosophyofmathematics')",philosophy of mathematics,consequences,4,3
"('analysis', 'philosophyofmathematics')",philosophy of mathematics,analysis,4,3
"('philosophyofmathematics', 'platonism')",philosophy of mathematics,platonism,4,3
"('philosophyofmathematics', 'settheory')",philosophy of mathematics,set theory,4,3
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,3
"('commonknowledge', 'formalapproachestosocialprocedures')",Formal Approaches to Social Procedures,common knowledge,3,0
"('aestheticproperties', 'definitionofart')",definition of art,aesthetic properties,3,2
"('aestheticsandphilosophyofart', 'definitionofart')",definition of art,aesthetics and philosophy of art,4,0
"('aesthetics', 'definitionofart')",definition of art,aesthetics,4,0
"('definition', 'definitionofart')",definition of art,definition,3,0
"('definitionofart', 'philosophyofart')",definition of art,philosophy of art,4,0
"('concepts', 'definitionofart')",definition of art,concepts,1,3
"('animalconsciousness', 'consciousness')",animal consciousness,consciousness,4,0
"('animalconsciousness', 'phenomenalconsciousness')",animal consciousness,phenomenal consciousness,3,2
"('animalbehavior', 'animalconsciousness')",animal consciousness,animal behavior,3,3
"('animalconsciousness', 'pain')",animal consciousness,pain,3,2
"('animalconsciousness', 'mentalstate')",animal consciousness,mental state,4,0
"('animalconsciousness', 'greatapes')",animal consciousness,great apes,3,3
"('animalconsciousness', 'nonhumananimals')",animal consciousness,nonhuman animals,4,0
"('animalconsciousness', 'animalmind')",animal consciousness,Animal Mind,4,0
"('animalconsciousness', 'mind')",animal consciousness,mind,4,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,3,0
"('animalconsciousness', 'blindsight')",animal consciousness,blindsight,2,3
"('animalconsciousness', 'evidence')",animal consciousness,evidence,1,3
"('animalconsciousness', 'functionofconsciousness')",animal consciousness,function of consciousness,4,3
"('animalconsciousness', 'emotion')",animal consciousness,emotion,3,3
"('animalcognition', 'animalconsciousness')",animal consciousness,animal cognition,4,2
"('animalconsciousness', 'evolutionofconsciousness')",animal consciousness,evolution of consciousness,4,2
"('animalconsciousness', 'neuralcorrelates')",animal consciousness,neural correlates,4,3
"('animalconsciousness', 'species')",animal consciousness,species,2,3
"('animalconsciousness', 'distribution')",animal consciousness,distribution,0,-1
"('animalconsciousness', 'animalwelfare')",animal consciousness,animal welfare,4,2
"('animalconsciousness', 'consciousnessandneuroscience')",animal consciousness,consciousness and neuroscience,3,2
"('externalism', 'externalismaboutmentalcontent')",externalism about mental content,externalism,3,0
"('externalismaboutmentalcontent', 'internalismandexternalism')",externalism about mental content,internalism and externalism,4,0
"('cognitivescience', 'mind')",cognitive science,mind,4,0
"('animalmind', 'philosophyofmind')",Animal Mind,philosophy of mind,4,0
"('animalmind', 'mind')",Animal Mind,mind,4,0
"('animalcognition', 'animalmind')",Animal Mind,animal cognition,4,2
"('animalconsciousness', 'animalmind')",Animal Mind,animal consciousness,4,1
"('animalmind', 'humancognition')",Animal Mind,human cognition,3,2
"('animalbehavior', 'animalmind')",Animal Mind,animal behavior,3,2
"('animalmind', 'modality')",Animal Mind,modality,0,-1
"('animalmind', 'explanation')",Animal Mind,explanation,2,3
"('animalmind', 'nonhumananimals')",Animal Mind,nonhuman animals,4,0
"('animalmind', 'epistemology')",Animal Mind,epistemology,3,3
