key,ideaA,ideaB,persona,system_prompt,user_prompt,metadata
"('descartesmodalmetaphysics', 'philosophyofmind')",descartes' modal metaphysics,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772163+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'explanation')",cognitive science,explanation,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772216+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'explanation')",cognitive science,explanation,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772265+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'probability')",probability,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772317+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'probability')",probability,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772347+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('dadaism', 'perception')",dadaism,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772399+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('dadaism', 'perception')",dadaism,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772428+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'computationaltheoryofmind')",computational theory of mind,cognitive science,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772480+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'computationaltheoryofmind')",computational theory of mind,cognitive science,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772511+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'chineseroomargument')",chinese room argument,artificial intelligence,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772563+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'chineseroomargument')",chinese room argument,artificial intelligence,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772594+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('daoism', 'philosophyofreligion')",daoism,philosophy of religion,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772646+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('daoism', 'philosophyofreligion')",daoism,philosophy of religion,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772675+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'evolutionaryepistemology')",evolutionary epistemology,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772727+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'evolutionaryepistemology')",evolutionary epistemology,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772760+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('causationinthelaw', 'philosophyoflaw')",causation in the law,philosophy of law,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772811+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('causationinthelaw', 'philosophyoflaw')",causation in the law,philosophy of law,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772842+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'problemofperception')",problem of perception,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772894+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'problemofperception')",problem of perception,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772925+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandpsychology', 'philosophyofmind')",consciousness and psychology,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.772977+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandpsychology', 'philosophyofmind')",consciousness and psychology,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773007+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('body', 'perception')",body,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773060+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('body', 'perception')",body,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773089+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'singularpropositions')",singular propositions,metaphysics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773140+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'singularpropositions')",singular propositions,metaphysics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773170+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'philosophyofphysics')",philosophy of physics,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773222+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'philosophyofphysics')",philosophy of physics,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773252+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aposterioriknowledge', 'perception')",a posteriori knowledge,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773304+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aposterioriknowledge', 'perception')",a posteriori knowledge,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773333+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('emotionsinthechristiantradition', 'philosophyofreligion')",emotions in the christian tradition,philosophy of religion,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773386+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('emotionsinthechristiantradition', 'philosophyofreligion')",emotions in the christian tradition,philosophy of religion,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773417+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandintentionality', 'intentionality')",consciousness and intentionality,intentionality,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773470+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandintentionality', 'intentionality')",consciousness and intentionality,intentionality,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773500+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773553+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'phenomenologicalapproachestoselfconsciousness')",phenomenological approaches to self-consciousness,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773584+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('antirealism', 'epistemology')",anti-realism,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773637+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('antirealism', 'epistemology')",anti-realism,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773683+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('experienceandperceptionoftime', 'perception')",experience and perception of time,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773749+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('experienceandperceptionoftime', 'perception')",experience and perception of time,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773779+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('scientificmethodology', 'thescientificmethod')",the scientific method,scientific methodology,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773833+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('scientificmethodology', 'thescientificmethod')",the scientific method,scientific methodology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773865+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mentalcontent', 'nonconceptualmentalcontent')",nonconceptual mental content,mental content,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773920+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mentalcontent', 'nonconceptualmentalcontent')",nonconceptual mental content,mental content,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.773950+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophyofphysics')",philosophy of physics,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774004+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'philosophyofphysics')",philosophy of physics,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774034+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'peripatetic')",peripatetic,metaphysics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774087+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'peripatetic')",peripatetic,metaphysics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774117+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('expressionism', 'perception')",expressionism,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774169+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('expressionism', 'perception')",expressionism,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774198+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophiesoftheparticularsciences', 'philosophyofmind')",philosophies of the particular sciences,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774251+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophiesoftheparticularsciences', 'philosophyofmind')",philosophies of the particular sciences,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774282+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('africanamericanphilosophy', 'africanandafricanamericanphilosophy')",african american philosophy,african and african-american philosophy,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774338+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('africanamericanphilosophy', 'africanandafricanamericanphilosophy')",african american philosophy,african and african-american philosophy,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774370+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774426+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774457+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aristotleandmathematics', 'metaphysics')",aristotle and mathematics,metaphysics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774511+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aristotleandmathematics', 'metaphysics')",aristotle and mathematics,metaphysics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774542+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'logicandlanguage')",logic and language,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774595+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'logicandlanguage')",logic and language,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774625+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('idealism', 'modernism')",modernism,idealism,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774678+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('idealism', 'modernism')",modernism,idealism,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774712+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophyofchemistry')",philosophy of chemistry,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774764+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'philosophyofchemistry')",philosophy of chemistry,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774794+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('africanandafricanamericanphilosophy', 'humanrights')",human rights,african and african-american philosophy,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774846+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('africanandafricanamericanphilosophy', 'humanrights')",human rights,african and african-american philosophy,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774877+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('logic', 'modallogic')",logic,modal logic,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774930+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('logic', 'modallogic')",logic,modal logic,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.774959+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'platoonutopia')",plato on utopia,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.775011+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'platoonutopia')",plato on utopia,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.775041+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('introspection', 'perception')",introspection,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.775093+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
